feedback_id,customer_name,feedback,date,product,clean_feedback,sentiment,confidence_score,month
994,Arun,Poor quality and waste of money,2025-11-15,Mobile App,poor quality waste money,negative,-0.3,2025-11
995,Karthik,Very happy with the product,2025-07-20,Banking App,very happy product,positive,1.0,2025-07
996,Rahul,Acceptable performance,2025-06-11,Headphones,acceptable performance,neutral,0.0,2025-06
997,Arun,Delivery was too late,2025-08-27,Laptop,delivery too late,negative,-0.3,2025-08
998,Suresh,Nothing special,2025-05-04,Mobile App,nothing special,positive,0.3571428571428571,2025-05
999,Arun,Delivery was too late,2025-12-24,E-commerce,delivery too late,negative,-0.3,2025-12
1000,Sneha,Decent product,2025-01-08,Banking App,decent product,positive,0.1666666666666666,2025-01
1001,Sneha,Great service and fast delivery,2025-10-19,E-commerce,great service fast delivery,positive,0.5,2025-10
1002,Manoj,Okay for the price,2025-06-11,Headphones,okay price,positive,0.5,2025-06
1003,Karthik,Poor quality and waste of money,2025-04-03,Mobile,poor quality waste money,negative,-0.3,2025-04
1004,Anitha,Very happy with the product,2025-03-02,Mobile,very happy product,positive,1.0,2025-03
1005,Arun,Nothing special,2025-03-07,Banking App,nothing special,positive,0.3571428571428571,2025-03
1006,Pooja,Average experience,2025-01-23,Mobile,average experience,negative,-0.15,2025-01
1007,Priya,Very bad experience and disappointed,2025-10-28,Mobile,very bad experience disappointed,negative,-0.8299999999999998,2025-10
1008,Rahul,Very happy with the product,2025-02-23,Banking App,very happy product,positive,1.0,2025-02
1009,Rahul,Support team was very helpful,2025-02-26,Internet Service,support team very helpful,positive,0.2,2025-02
1010,Manoj,Okay for the price,2025-10-04,Headphones,okay price,positive,0.5,2025-10
1011,Rahul,Acceptable performance,2025-01-23,Mobile,acceptable performance,neutral,0.0,2025-01
1012,Pooja,Delivery was too late,2025-09-11,Smart Watch,delivery too late,negative,-0.3,2025-09
1013,Sneha,Acceptable performance,2025-07-22,E-commerce,acceptable performance,neutral,0.0,2025-07
1014,Manoj,Support team was very helpful,2025-06-09,Mobile App,support team very helpful,positive,0.2,2025-06
1015,Sneha,Customer support did not respond,2025-02-04,Banking App,customer support did respond,neutral,0.0,2025-02
1016,Karthik,Very happy with the product,2025-07-12,E-commerce,very happy product,positive,1.0,2025-07
1017,Anitha,Customer support did not respond,2025-03-18,Banking App,customer support did respond,neutral,0.0,2025-03
1018,Priya,Support team was very helpful,2025-11-05,Mobile,support team very helpful,positive,0.2,2025-11
1019,Pooja,Very happy with the product,2025-11-01,Internet Service,very happy product,positive,1.0,2025-11
1020,Suresh,Great service and fast delivery,2025-07-27,Headphones,great service fast delivery,positive,0.5,2025-07
1021,Rahul,Support team was very helpful,2025-12-27,Smart Watch,support team very helpful,positive,0.2,2025-12
1022,Rahul,Excellent quality and very satisfied,2025-09-15,Mobile,excellent quality very satisfied,positive,0.825,2025-09
1023,Suresh,Decent product,2025-07-05,Internet Service,decent product,positive,0.1666666666666666,2025-07
1024,Manoj,Very happy with the product,2025-01-04,Banking App,very happy product,positive,1.0,2025-01
1025,Sneha,Average experience,2025-07-19,Banking App,average experience,negative,-0.15,2025-07
1026,Arun,Poor quality and waste of money,2025-08-23,E-commerce,poor quality waste money,negative,-0.3,2025-08
1027,Sneha,Delivery was too late,2025-05-14,E-commerce,delivery too late,negative,-0.3,2025-05
1028,Sneha,Acceptable performance,2025-11-09,Mobile,acceptable performance,neutral,0.0,2025-11
1029,Karthik,Excellent quality and very satisfied,2025-08-23,Headphones,excellent quality very satisfied,positive,0.825,2025-08
1030,Suresh,Acceptable performance,2025-04-03,Laptop,acceptable performance,neutral,0.0,2025-04
1031,Pooja,Delivery was too late,2025-08-20,Mobile App,delivery too late,negative,-0.3,2025-08
1032,Karthik,Average experience,2025-09-10,Smart Watch,average experience,negative,-0.15,2025-09
1033,Rahul,Poor quality and waste of money,2025-03-15,Headphones,poor quality waste money,negative,-0.3,2025-03
1034,Sneha,Worst product ever,2025-03-15,E-commerce,worst product ever,negative,-1.0,2025-03
1035,Arun,Support team was very helpful,2025-10-24,Internet Service,support team very helpful,positive,0.2,2025-10
1036,Pooja,Very happy with the product,2025-04-30,E-commerce,very happy product,positive,1.0,2025-04
1037,Anitha,Customer support did not respond,2025-12-07,Smart Watch,customer support did respond,neutral,0.0,2025-12
1038,Anitha,Poor quality and waste of money,2025-03-29,Headphones,poor quality waste money,negative,-0.3,2025-03
1039,Manoj,Very bad experience and disappointed,2025-10-26,Laptop,very bad experience disappointed,negative,-0.8299999999999998,2025-10
1040,Pooja,Excellent quality and very satisfied,2025-09-07,E-commerce,excellent quality very satisfied,positive,0.825,2025-09
1041,Suresh,Customer support did not respond,2025-01-01,Internet Service,customer support did respond,neutral,0.0,2025-01
1042,Priya,Customer support did not respond,2025-12-29,Mobile,customer support did respond,neutral,0.0,2025-12
1043,Priya,Worst product ever,2025-02-25,Laptop,worst product ever,negative,-1.0,2025-02
1044,Karthik,"Amazing experience, highly recommend",2025-09-15,Mobile App,amazing experience highly recommend,positive,0.38,2025-09
1045,Karthik,Great service and fast delivery,2025-11-02,Mobile,great service fast delivery,positive,0.5,2025-11
1046,Manoj,Great service and fast delivery,2025-04-17,Banking App,great service fast delivery,positive,0.5,2025-04
1047,Anitha,Great service and fast delivery,2025-12-08,Banking App,great service fast delivery,positive,0.5,2025-12
1048,Suresh,Support team was very helpful,2025-07-08,Headphones,support team very helpful,positive,0.2,2025-07
1049,Pooja,Very happy with the product,2025-09-01,Laptop,very happy product,positive,1.0,2025-09
1050,Divya,Very happy with the product,2025-03-12,Smart Watch,very happy product,positive,1.0,2025-03
1051,Sneha,Very happy with the product,2025-05-17,Laptop,very happy product,positive,1.0,2025-05
1052,Rahul,Okay for the price,2025-08-13,Laptop,okay price,positive,0.5,2025-08
1053,Rahul,Very happy with the product,2025-05-22,Internet Service,very happy product,positive,1.0,2025-05
1054,Manoj,Great service and fast delivery,2025-01-10,Headphones,great service fast delivery,positive,0.5,2025-01
1055,Karthik,Poor quality and waste of money,2025-07-24,Smart Watch,poor quality waste money,negative,-0.3,2025-07
1056,Pooja,Support team was very helpful,2025-04-30,Mobile App,support team very helpful,positive,0.2,2025-04
1057,Pooja,Decent product,2025-07-02,Smart Watch,decent product,positive,0.1666666666666666,2025-07
1058,Sneha,Very happy with the product,2025-11-30,Mobile,very happy product,positive,1.0,2025-11
1059,Priya,Average experience,2025-07-06,Mobile,average experience,negative,-0.15,2025-07
1060,Anitha,Okay for the price,2025-10-09,Headphones,okay price,positive,0.5,2025-10
1061,Sneha,Decent product,2025-03-27,Laptop,decent product,positive,0.1666666666666666,2025-03
1062,Sneha,Worst product ever,2025-09-26,Banking App,worst product ever,negative,-1.0,2025-09
1063,Rahul,Customer support did not respond,2025-07-15,Laptop,customer support did respond,neutral,0.0,2025-07
1064,Arun,Decent product,2025-03-03,E-commerce,decent product,positive,0.1666666666666666,2025-03
1065,Suresh,Very happy with the product,2025-08-16,E-commerce,very happy product,positive,1.0,2025-08
1066,Manoj,Delivery was too late,2025-12-27,Internet Service,delivery too late,negative,-0.3,2025-12
1067,Suresh,Acceptable performance,2025-08-27,E-commerce,acceptable performance,neutral,0.0,2025-08
1068,Rahul,Very bad experience and disappointed,2025-08-15,Mobile,very bad experience disappointed,negative,-0.8299999999999998,2025-08
1069,Sneha,Great service and fast delivery,2025-04-29,Mobile App,great service fast delivery,positive,0.5,2025-04
1070,Arun,Delivery was too late,2025-06-06,Smart Watch,delivery too late,negative,-0.3,2025-06
1071,Anitha,"Amazing experience, highly recommend",2025-04-27,Mobile,amazing experience highly recommend,positive,0.38,2025-04
1072,Karthik,Delivery was too late,2025-03-02,Laptop,delivery too late,negative,-0.3,2025-03
1073,Rahul,Decent product,2025-11-17,Headphones,decent product,positive,0.1666666666666666,2025-11
1074,Priya,Delivery was too late,2025-05-10,Smart Watch,delivery too late,negative,-0.3,2025-05
1075,Rahul,Very happy with the product,2025-09-22,Banking App,very happy product,positive,1.0,2025-09
1076,Pooja,Very happy with the product,2025-10-07,Mobile App,very happy product,positive,1.0,2025-10
1077,Priya,Worst product ever,2025-05-16,Mobile,worst product ever,negative,-1.0,2025-05
1078,Anitha,Nothing special,2025-10-25,Mobile,nothing special,positive,0.3571428571428571,2025-10
1079,Rahul,Great service and fast delivery,2025-01-03,Mobile App,great service fast delivery,positive,0.5,2025-01
1080,Suresh,Very bad experience and disappointed,2025-03-21,Internet Service,very bad experience disappointed,negative,-0.8299999999999998,2025-03
1081,Sneha,Customer support did not respond,2025-07-26,Smart Watch,customer support did respond,neutral,0.0,2025-07
1082,Suresh,Decent product,2025-07-30,Laptop,decent product,positive,0.1666666666666666,2025-07
1083,Pooja,Nothing special,2025-07-17,Headphones,nothing special,positive,0.3571428571428571,2025-07
1084,Manoj,Okay for the price,2025-09-16,Banking App,okay price,positive,0.5,2025-09
1085,Divya,Delivery was too late,2025-10-07,Laptop,delivery too late,negative,-0.3,2025-10
1086,Manoj,Okay for the price,2025-07-02,Smart Watch,okay price,positive,0.5,2025-07
1087,Divya,Excellent quality and very satisfied,2025-04-25,Laptop,excellent quality very satisfied,positive,0.825,2025-04
1088,Karthik,Customer support did not respond,2025-08-24,Laptop,customer support did respond,neutral,0.0,2025-08
1089,Karthik,Very bad experience and disappointed,2025-03-02,Internet Service,very bad experience disappointed,negative,-0.8299999999999998,2025-03
1090,Arun,Acceptable performance,2025-09-10,Smart Watch,acceptable performance,neutral,0.0,2025-09
1091,Arun,Poor quality and waste of money,2025-09-23,Headphones,poor quality waste money,negative,-0.3,2025-09
1092,Divya,"Amazing experience, highly recommend",2025-11-17,Laptop,amazing experience highly recommend,positive,0.38,2025-11
1093,Sneha,Customer support did not respond,2025-08-13,Headphones,customer support did respond,neutral,0.0,2025-08
1094,Karthik,Great service and fast delivery,2025-10-06,Internet Service,great service fast delivery,positive,0.5,2025-10
1095,Manoj,"Amazing experience, highly recommend",2025-10-21,Laptop,amazing experience highly recommend,positive,0.38,2025-10
1096,Anitha,Acceptable performance,2025-09-14,E-commerce,acceptable performance,neutral,0.0,2025-09
1097,Arun,Okay for the price,2025-09-26,Mobile,okay price,positive,0.5,2025-09
1098,Suresh,Delivery was too late,2025-07-15,E-commerce,delivery too late,negative,-0.3,2025-07
1099,Anitha,Poor quality and waste of money,2025-09-25,Headphones,poor quality waste money,negative,-0.3,2025-09
1100,Rahul,Poor quality and waste of money,2025-01-31,Laptop,poor quality waste money,negative,-0.3,2025-01
1101,Priya,Excellent quality and very satisfied,2025-11-12,Mobile App,excellent quality very satisfied,positive,0.825,2025-11
1102,Manoj,Nothing special,2025-08-23,Smart Watch,nothing special,positive,0.3571428571428571,2025-08
1103,Anitha,Decent product,2025-08-01,Mobile,decent product,positive,0.1666666666666666,2025-08
1104,Pooja,Excellent quality and very satisfied,2025-07-02,Laptop,excellent quality very satisfied,positive,0.825,2025-07
1105,Arun,Worst product ever,2025-10-08,Headphones,worst product ever,negative,-1.0,2025-10
1106,Sneha,Acceptable performance,2025-06-04,Headphones,acceptable performance,neutral,0.0,2025-06
1107,Anitha,"Amazing experience, highly recommend",2025-07-29,Laptop,amazing experience highly recommend,positive,0.38,2025-07
1108,Anitha,Okay for the price,2025-06-25,Mobile App,okay price,positive,0.5,2025-06
1109,Priya,Excellent quality and very satisfied,2025-06-11,Mobile,excellent quality very satisfied,positive,0.825,2025-06
1110,Anitha,Very bad experience and disappointed,2025-01-24,Mobile App,very bad experience disappointed,negative,-0.8299999999999998,2025-01
1111,Karthik,Okay for the price,2025-11-11,Banking App,okay price,positive,0.5,2025-11
1112,Anitha,Nothing special,2025-07-05,Headphones,nothing special,positive,0.3571428571428571,2025-07
1113,Sneha,"Amazing experience, highly recommend",2025-03-25,Mobile App,amazing experience highly recommend,positive,0.38,2025-03
1114,Rahul,Nothing special,2025-01-23,Banking App,nothing special,positive,0.3571428571428571,2025-01
1115,Manoj,Acceptable performance,2025-09-10,Laptop,acceptable performance,neutral,0.0,2025-09
1116,Suresh,Average experience,2025-09-24,Mobile,average experience,negative,-0.15,2025-09
1117,Arun,Nothing special,2025-02-26,Mobile App,nothing special,positive,0.3571428571428571,2025-02
1118,Pooja,Great service and fast delivery,2025-12-08,Mobile App,great service fast delivery,positive,0.5,2025-12
1119,Anitha,Customer support did not respond,2025-03-17,E-commerce,customer support did respond,neutral,0.0,2025-03
1120,Karthik,Decent product,2025-01-21,Headphones,decent product,positive,0.1666666666666666,2025-01
1121,Pooja,Okay for the price,2025-03-10,Mobile,okay price,positive,0.5,2025-03
1122,Pooja,Excellent quality and very satisfied,2025-02-11,E-commerce,excellent quality very satisfied,positive,0.825,2025-02
1123,Sneha,Acceptable performance,2025-11-11,E-commerce,acceptable performance,neutral,0.0,2025-11
1124,Priya,Average experience,2025-02-16,E-commerce,average experience,negative,-0.15,2025-02
1125,Arun,Worst product ever,2025-03-22,E-commerce,worst product ever,negative,-1.0,2025-03
